,PS_QALIWARMA-ID1-anho,PS_QALIWARMA-HHID-identificacion_cuestionario_del_hogar,PS_QALIWARMA-HVIDX-numero_de_orden_en_el_hogar,PS_QALIWARMA-QHCLUSTER-conglomerado,PS_QALIWARMA-QHNUMBER-vivienda_seleccionada,PS_QALIWARMA-QHHOME-hogar_seleccionado,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario,PS_QALIWARMA-PS7-numero_de_orden,PS_QALIWARMA-PS109_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_QALIWARMA-PS109_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_QALIWARMA-PS109_1R-recibio_desayuno_y/o_almuerzo_del_programa_nacional_de_alimentacion_escolar_qaliwarma_LABEL,PS_QALIWARMA-PS109_1S-alguien_mas_es_beneficiario_LABEL
355,2019,5300301,3,53,3,1,1,0,1,2,1,0,1,Si,No
356,2019,5305101,3,53,51,1,1,0,1,1,1,0,1,Si,Si
357,2019,5305101,4,53,51,1,1,6,0,2,2,6,0,Si,No
358,2019,5305201,5,53,52,1,1,2,2,2,1,2,2,Si,No
359,2019,5305301,4,53,53,1,1,3,0,2,1,3,0,Si,No
360,2019,5311401,5,53,114,1,1,1,0,2,1,1,0,Si,No
361,2019,5311701,3,53,117,1,1,6,1,1,1,6,1,Si,Si
362,2019,5311701,4,53,117,1,1,5,1,1,2,5,1,Si,Si
363,2019,5311701,5,53,117,1,1,2,1,2,3,2,1,Si,No
364,2019,5500601,3,55,6,1,1,3,4,1,1,3,4,Si,Si
365,2019,5500601,4,55,6,1,1,2,4,1,2,2,4,Si,Si
366,2019,5500601,5,55,6,1,1,2,4,2,3,2,4,Si,No
367,2019,5503101,3,55,31,1,1,4,4,2,1,4,4,Si,No
368,2019,5504501,3,55,45,1,1,6,4,2,1,6,4,Si,No
369,2019,5504901,3,55,49,1,1,5,4,2,1,5,4,Si,No
370,2019,5600701,5,56,7,1,1,6,4,1,1,6,4,Si,Si
371,2019,5600701,6,56,7,1,1,1,4,2,2,1,4,Si,No
372,2019,5603301,2,56,33,1,1,2,4,2,1,2,4,Si,No
373,2019,5603801,3,56,38,1,1,1,4,2,1,1,4,Si,No
374,2019,5604201,2,56,42,1,1,1,4,2,1,1,4,Si,No
375,2019,5608401,3,56,84,1,1,0,4,2,1,0,4,Si,No
376,2019,5609101,3,56,91,1,1,1,4,1,1,1,4,Si,Si
377,2019,5609101,6,56,91,1,1,5,4,1,2,5,4,Si,Si
378,2019,5609101,7,56,91,1,1,3,4,2,3,3,4,Si,No
379,2019,5609601,6,56,96,1,1,0,4,1,1,0,4,Si,Si
380,2019,5609601,7,56,96,1,1,0,4,2,2,0,4,Si,No
381,2019,5610601,3,56,106,1,1,6,4,1,1,6,4,Si,Si
382,2019,5610601,4,56,106,1,1,5,4,1,2,5,4,Si,Si
383,2019,5610601,5,56,106,1,1,1,4,2,3,1,4,Si,No
384,2019,5610801,2,56,108,1,1,3,4,2,1,3,4,Si,No
385,2019,5610901,4,56,109,1,1,3,4,2,1,3,4,Si,No
386,2019,5611201,5,56,112,1,1,6,4,1,1,6,4,Si,Si
387,2019,5611201,6,56,112,1,1,4,4,2,2,4,4,Si,No
388,2019,5612901,4,56,129,1,1,1,4,2,1,1,4,Si,No
389,2019,5702301,4,57,23,1,1,6,4,2,1,6,4,Si,No
390,2019,5702401,3,57,24,1,1,1,4,2,1,1,4,Si,No
391,2019,5702501,3,57,25,1,1,5,4,2,1,5,4,Si,No
392,2019,5702901,3,57,29,1,1,3,4,2,1,3,4,Si,No
393,2019,5703101,3,57,31,1,1,5,4,2,1,5,4,Si,No
394,2019,5703201,4,57,32,1,1,1,4,2,1,1,4,Si,No
395,2019,6201201,4,62,12,1,1,1,3,2,1,1,3,Si,No
396,2019,6201801,2,62,18,1,1,4,2,1,1,4,2,Si,Si
397,2019,6201801,3,62,18,1,1,1,2,2,2,1,2,Si,No
398,2019,6203301,5,62,33,1,1,0,3,2,1,0,3,Si,No
399,2019,6205801,3,62,58,1,1,0,2,2,1,0,2,Si,No
400,2019,6209301,3,62,93,1,1,1,3,2,1,1,3,Si,No
401,2019,6305101,3,63,51,1,1,4,3,1,1,4,3,Si,Si
402,2019,6305101,4,63,51,1,1,4,3,2,2,4,3,Si,No
403,2019,6313901,3,63,139,1,1,2,3,1,1,2,3,Si,Si
404,2019,6313901,4,63,139,1,1,1,3,2,2,1,3,Si,No
405,2019,6504701,9,65,47,1,1,1,2,2,1,1,2,Si,No
406,2019,6505701,4,65,57,1,1,2,1,1,1,2,1,Si,Si
407,2019,6505701,5,65,57,1,1,1,1,2,2,1,1,Si,No
408,2019,6706201,8,67,62,1,1,1,2,2,1,1,2,Si,No
409,2019,6707501,4,67,75,1,1,0,1,1,1,0,1,Si,Si
410,2019,6707501,6,67,75,1,1,0,1,2,2,0,1,Si,No
411,2019,6713801,4,67,138,1,1,6,1,2,1,6,1,Si,No
412,2019,6714901,7,67,149,1,1,1,2,1,1,1,2,Si,Si
413,2019,6714901,13,67,149,1,1,3,2,2,2,3,2,Si,No
414,2019,6809401,4,68,94,1,1,0,3,2,1,0,3,Si,No
415,2019,6813201,6,68,132,1,1,1,3,1,1,1,3,Si,Si
416,2019,6813201,8,68,132,1,1,3,3,2,2,3,3,Si,No
417,2019,6814401,5,68,144,1,1,0,3,2,1,0,3,Si,No
418,2019,7000801,4,70,8,1,1,3,0,2,1,3,0,Si,No
419,2019,7009401,3,70,94,1,1,2,0,1,1,2,0,Si,Si
420,2019,7009401,4,70,94,1,1,2,0,2,2,2,0,Si,No
421,2019,7012801,3,70,128,1,1,2,0,2,1,2,0,Si,No
422,2019,7104601,7,71,46,1,1,0,1,2,1,0,1,Si,No
423,2019,7106201,3,71,62,1,1,0,1,2,1,0,1,Si,No
424,2019,7106401,8,71,64,1,1,2,1,2,1,2,1,Si,No
425,2019,7107001,5,71,70,1,1,0,1,2,1,0,1,Si,No
426,2019,7109301,4,71,93,1,1,4,1,1,1,4,1,Si,Si
427,2019,7109301,5,71,93,1,1,0,1,2,2,0,1,Si,No
428,2019,7111701,5,71,117,1,1,2,0,1,1,2,0,Si,Si
429,2019,7111701,6,71,117,1,1,0,1,1,2,0,1,Si,Si
430,2019,7111701,8,71,117,1,1,3,0,2,3,3,0,Si,No
431,2019,7111901,3,71,119,1,1,2,1,2,1,2,1,Si,No
432,2019,7202701,3,72,27,1,1,3,1,2,1,3,1,Si,No
433,2019,7208501,3,72,85,1,1,2,2,1,1,2,2,Si,Si
434,2019,7208501,8,72,85,1,1,2,2,2,2,2,2,Si,No
435,2019,7501001,4,75,10,1,1,4,1,2,1,4,1,Si,No
436,2019,7503801,4,75,38,1,1,3,1,2,1,3,1,Si,No
437,2019,7506001,4,75,60,1,1,4,1,2,1,4,1,Si,No
438,2019,7506701,3,75,67,1,1,0,1,2,1,0,1,Si,No
439,2019,7513401,4,75,134,1,1,1,1,1,1,1,1,Si,Si
440,2019,7513401,5,75,134,1,1,2,1,2,2,2,1,Si,No
441,2019,7601501,2,76,15,1,1,4,2,1,1,4,2,Si,Si
442,2019,7601501,3,76,15,1,1,2,2,2,2,2,2,Si,No
443,2019,7606701,4,76,67,1,1,2,2,2,1,2,2,Si,No
444,2019,7608901,3,76,89,1,1,6,2,1,1,6,2,Si,Si
445,2019,7608901,5,76,89,1,1,6,2,1,2,6,2,Si,Si
446,2019,7608901,6,76,89,1,1,5,2,2,3,5,2,Si,No
447,2019,7610401,4,76,104,1,1,1,2,2,1,1,2,Si,No
448,2019,7610801,4,76,108,1,1,1,3,2,1,1,3,Si,No
449,2019,7613701,4,76,137,1,1,4,3,1,1,4,3,Si,Si
450,2019,7613701,5,76,137,1,1,5,3,2,2,5,3,Si,No
451,2019,7702801,3,77,28,1,1,2,4,2,1,2,4,Si,No
452,2019,7713001,3,77,130,1,1,2,4,2,1,2,4,Si,No
453,2019,7714701,3,77,147,1,1,2,4,2,1,2,4,Si,No
454,2019,7803601,3,78,36,1,1,0,1,2,1,0,1,Si,No
455,2019,7804201,3,78,42,1,1,3,1,2,1,3,1,Si,No
456,2019,7804801,4,78,48,1,1,5,1,1,1,5,1,Si,Si
457,2019,7804801,5,78,48,1,1,2,1,1,2,2,1,Si,Si
458,2019,7804801,6,78,48,1,1,1,1,2,3,1,1,Si,No
459,2019,7805801,3,78,58,1,1,3,1,1,1,3,1,Si,Si
460,2019,7805801,4,78,58,1,1,0,1,2,2,0,1,Si,No
461,2019,7807201,3,78,72,1,1,1,1,2,1,1,1,Si,No
462,2019,7808101,4,78,81,1,1,2,1,2,1,2,1,Si,No
463,2019,8100301,4,81,3,1,2,0,0,2,1,0,0,No,No
464,2019,8102001,3,81,20,1,2,0,0,2,1,0,0,No,No
465,2019,8106701,4,81,67,1,2,0,0,2,1,0,0,No,No
466,2019,8106901,5,81,69,1,2,0,0,2,1,0,0,No,No
467,2019,8206901,3,82,69,1,1,0,1,1,1,0,1,Si,Si
468,2019,8206901,4,82,69,1,1,0,1,2,2,0,1,Si,No
469,2019,8207601,4,82,76,1,2,0,0,1,1,0,0,No,Si
470,2019,8207601,5,82,76,1,2,0,0,2,2,0,0,No,No
471,2019,8209901,4,82,99,1,1,4,0,2,1,4,0,Si,No
472,2019,8300701,3,83,7,1,1,2,1,2,1,2,1,Si,No
473,2019,8302401,3,83,24,1,1,6,1,1,1,6,1,Si,Si
474,2019,8302401,4,83,24,1,1,5,1,2,2,5,1,Si,No
475,2019,8310601,3,83,106,1,2,0,0,2,1,0,0,No,No
476,2019,8312001,3,83,120,1,1,0,1,2,1,0,1,Si,No
477,2019,8401501,4,84,15,1,1,1,2,2,1,1,2,Si,No
478,2019,8402501,3,84,25,1,1,4,3,1,1,4,3,Si,Si
479,2019,8402501,4,84,25,1,1,1,3,2,2,1,3,Si,No
480,2019,8403601,4,84,36,1,1,4,2,2,1,4,2,Si,No
481,2019,8404501,6,84,45,1,1,3,2,1,1,3,2,Si,Si
482,2019,8404501,7,84,45,1,1,1,2,1,2,1,2,Si,Si
483,2019,8404501,8,84,45,1,1,1,2,2,3,1,2,Si,No
484,2019,8406901,5,84,69,1,1,1,3,2,1,1,3,Si,No
485,2019,8407101,4,84,71,1,1,2,2,1,1,2,2,Si,Si
486,2019,8407101,5,84,71,1,1,0,2,2,2,0,2,Si,No
487,2019,8500301,5,85,3,1,1,0,1,2,1,0,1,Si,No
488,2019,8502401,3,85,24,1,1,0,1,2,1,0,1,Si,No
489,2019,8503501,4,85,35,1,1,4,1,1,1,4,1,Si,Si
490,2019,8503501,5,85,35,1,1,1,1,2,2,1,1,Si,No
491,2019,8503601,3,85,36,1,1,1,1,1,1,1,1,Si,Si
492,2019,8503601,4,85,36,1,1,1,1,2,2,1,1,Si,No
493,2019,8802602,3,88,26,2,1,4,3,2,1,4,3,Si,No
494,2019,8805701,4,88,57,1,1,1,3,2,1,1,3,Si,No
495,2019,8810101,5,88,101,1,1,0,3,2,1,0,3,Si,No
496,2019,8812701,5,88,127,1,1,6,3,1,1,6,3,Si,Si
497,2019,8812701,8,88,127,1,1,0,3,2,2,0,3,Si,No
498,2019,8813401,3,88,134,1,1,3,3,2,1,3,3,Si,No
499,2019,8815001,3,88,150,1,1,2,3,2,1,2,3,Si,No
500,2019,8815003,2,88,150,3,1,0,3,2,1,0,3,Si,No
501,2019,9007501,3,90,75,1,2,0,0,2,1,0,0,No,No
502,2019,9013001,4,90,130,1,1,4,0,2,1,4,0,Si,No
503,2019,9014001,3,90,140,1,2,0,0,2,1,0,0,No,No
504,2019,9015601,3,90,156,1,1,6,0,1,1,6,0,Si,Si
505,2019,9015601,4,90,156,1,1,5,0,1,2,5,0,Si,Si
506,2019,9015601,5,90,156,1,1,1,0,2,3,1,0,Si,No
507,2019,9210901,2,92,109,1,1,0,1,2,1,0,1,Si,No
508,2019,9213301,2,92,133,1,1,2,0,2,1,2,0,Si,No
509,2019,9215101,3,92,151,1,1,1,0,2,1,1,0,Si,No
510,2019,9414901,3,94,149,1,1,1,0,2,1,1,0,Si,No
511,2019,9417901,5,94,179,1,1,5,0,2,1,5,0,Si,No
512,2019,9504601,4,95,46,1,1,2,0,2,1,2,0,Si,No
513,2019,9600301,5,96,3,1,1,0,1,2,1,0,1,Si,No
514,2019,9602901,3,96,29,1,1,2,1,1,1,2,1,Si,Si
515,2019,9602901,4,96,29,1,1,1,1,2,2,1,1,Si,No
516,2019,9603201,4,96,32,1,1,4,1,1,1,4,1,Si,Si
517,2019,9603201,5,96,32,1,1,0,1,2,2,0,1,Si,No
518,2019,9700501,3,97,5,1,1,1,4,2,1,1,4,Si,No
519,2019,9700801,4,97,8,1,1,4,3,2,1,4,3,Si,No
520,2019,9702801,5,97,28,1,1,4,3,2,1,4,3,Si,No
521,2019,9703401,3,97,34,1,1,4,4,2,1,4,4,Si,No
522,2019,9705201,3,97,52,1,1,5,4,2,1,5,4,Si,No
523,2019,9705301,3,97,53,1,1,0,3,2,1,0,3,Si,No
524,2019,9705701,3,97,57,1,1,1,6,1,1,1,6,Si,Si
525,2019,9705701,5,97,57,1,1,2,6,2,2,2,6,Si,No
526,2019,9705901,3,97,59,1,1,1,4,2,1,1,4,Si,No
527,2019,9707401,3,97,74,1,1,0,6,2,1,0,6,Si,No
528,2019,9904401,3,99,44,1,1,2,0,2,1,2,0,Si,No
529,2019,10002601,3,100,26,1,1,6,0,2,1,6,0,Si,No
530,2019,10002801,3,100,28,1,1,4,0,2,1,4,0,Si,No
531,2019,10002901,3,100,29,1,1,6,1,1,1,6,1,Si,Si
532,2019,10002901,4,100,29,1,1,6,1,1,2,6,1,Si,Si
533,2019,10002901,5,100,29,1,1,4,1,2,3,4,1,Si,No
534,2019,10009501,3,100,95,1,1,6,1,1,1,6,1,Si,Si
535,2019,10009501,4,100,95,1,1,4,1,1,2,4,1,Si,Si
536,2019,10009501,5,100,95,1,1,4,1,1,3,4,1,Si,Si
537,2019,10009501,6,100,95,1,1,0,1,2,4,0,1,Si,No
538,2019,10009701,4,100,97,1,1,6,1,1,1,6,1,Si,Si
539,2019,10009701,5,100,97,1,1,6,1,1,2,6,1,Si,Si
540,2019,10009701,6,100,97,1,1,2,1,1,3,2,1,Si,Si
541,2019,10009701,7,100,97,1,1,0,1,2,4,0,1,Si,No
542,2019,10011501,3,100,115,1,1,1,1,2,1,1,1,Si,No
543,2019,10011601,3,100,116,1,1,6,1,1,1,6,1,Si,Si
544,2019,10011601,4,100,116,1,1,5,1,2,2,5,1,Si,No
545,2019,10011801,3,100,118,1,1,1,1,2,1,1,1,Si,No
546,2019,10011901,3,100,119,1,1,5,1,1,1,5,1,Si,Si
547,2019,10011901,4,100,119,1,1,0,1,2,2,0,1,Si,No
548,2019,10101701,3,101,17,1,1,1,3,2,1,1,3,Si,No
549,2019,10103701,3,101,37,1,1,6,2,2,1,6,2,Si,No
550,2019,10103801,5,101,38,1,1,5,3,1,1,5,3,Si,Si
551,2019,10103801,6,101,38,1,1,3,3,2,2,3,3,Si,No
552,2019,10104801,3,101,48,1,1,1,2,1,1,1,2,Si,Si
553,2019,10104801,4,101,48,1,1,5,2,2,2,5,2,Si,No
554,2019,10104901,3,101,49,1,1,6,3,2,1,6,3,Si,No
555,2019,10105001,3,101,50,1,1,6,2,2,1,6,2,Si,No
556,2019,10200201,2,102,2,1,1,2,0,2,1,2,0,Si,No
557,2019,10304101,3,103,41,1,2,0,0,2,1,0,0,No,No
558,2019,10304301,3,103,43,1,1,3,0,2,1,3,0,Si,No
559,2019,10304401,5,103,44,1,1,0,1,2,1,0,1,Si,No
560,2019,10304501,3,103,45,1,1,3,0,2,1,3,0,Si,No
561,2019,10304601,5,103,46,1,1,0,1,2,1,0,1,Si,No
562,2019,10304801,3,103,48,1,1,0,1,2,1,0,1,Si,No
563,2019,10305801,7,103,58,1,1,2,0,2,1,2,0,Si,No
564,2019,10306001,5,103,60,1,1,3,0,2,1,3,0,Si,No
565,2019,10306101,5,103,61,1,1,2,0,1,1,2,0,Si,Si
566,2019,10306101,6,103,61,1,1,1,0,2,2,1,0,Si,No
567,2019,10401601,3,104,16,1,1,2,3,2,1,2,3,Si,No
568,2019,10402001,4,104,20,1,1,1,3,2,1,1,3,Si,No
569,2019,10403601,3,104,36,1,1,0,1,2,1,0,1,Si,No
570,2019,10404001,4,104,40,1,1,3,3,1,1,3,3,Si,Si
571,2019,10404001,5,104,40,1,1,1,3,2,2,1,3,Si,No
572,2019,10404401,3,104,44,1,1,6,2,2,1,6,2,Si,No
573,2019,10405001,7,104,50,1,1,5,2,2,1,5,2,Si,No
574,2019,10406601,3,104,66,1,1,3,2,2,1,3,2,Si,No
575,2019,10503101,3,105,31,1,1,1,2,2,1,1,2,Si,No
576,2019,10503201,3,105,32,1,1,0,3,2,1,0,3,Si,No
577,2019,10503501,3,105,35,1,1,6,3,2,1,6,3,Si,No
578,2019,10507101,3,105,71,1,1,6,3,1,1,6,3,Si,Si
579,2019,10507101,4,105,71,1,1,2,3,2,2,2,3,Si,No
580,2019,10507301,4,105,73,1,1,3,3,2,1,3,3,Si,No
581,2019,10507401,3,105,74,1,1,6,3,2,1,6,3,Si,No
582,2019,10507501,3,105,75,1,1,0,3,2,1,0,3,Si,No
583,2019,10507601,5,105,76,1,1,4,3,2,1,4,3,Si,No
584,2019,10507701,3,105,77,1,1,3,3,1,1,3,3,Si,Si
585,2019,10507701,4,105,77,1,1,0,3,2,2,0,3,Si,No
586,2019,10507901,2,105,79,1,1,2,3,2,1,2,3,Si,No
587,2019,10507902,2,105,79,2,1,1,3,2,1,1,3,Si,No
588,2019,10701101,4,107,11,1,2,0,0,2,1,0,0,No,No
589,2019,10701201,4,107,12,1,1,5,0,2,1,5,0,Si,No
590,2019,10803701,8,108,37,1,1,1,0,2,1,1,0,Si,No
591,2019,10901001,3,109,10,1,1,5,2,2,1,5,2,Si,No
592,2019,10901301,3,109,13,1,1,6,1,2,1,6,1,Si,No
593,2019,10904101,3,109,41,1,1,6,8,2,1,6,8,Si,No
594,2019,10904501,4,109,45,1,1,6,0,2,1,6,0,Si,No
595,2019,10907501,3,109,75,1,1,1,0,2,1,1,0,Si,No
596,2019,10907801,3,109,78,1,1,5,1,2,1,5,1,Si,No
597,2019,10908001,3,109,80,1,1,6,0,2,1,6,0,Si,No
598,2019,11005401,4,110,54,1,1,3,0,2,1,3,0,Si,No
599,2019,11102401,3,111,24,1,2,0,0,1,1,0,0,No,Si
600,2019,11102401,4,111,24,1,2,0,0,2,2,0,0,No,No
601,2019,11104601,4,111,46,1,1,6,0,1,1,6,0,Si,Si
602,2019,11104601,5,111,46,1,1,1,0,2,2,1,0,Si,No
603,2019,11104701,4,111,47,1,2,0,0,2,1,0,0,No,No
604,2019,11105101,2,111,51,1,1,3,0,1,1,3,0,Si,Si
605,2019,11105101,3,111,51,1,2,0,0,2,2,0,0,No,No
606,2019,11105801,3,111,58,1,1,6,0,2,1,6,0,Si,No
607,2019,11106101,3,111,61,1,2,0,0,1,1,0,0,No,Si
608,2019,11106101,4,111,61,1,2,0,0,2,2,0,0,No,No
609,2019,11202701,3,112,27,1,1,6,1,1,1,6,1,Si,Si
610,2019,11202701,4,112,27,1,1,2,1,2,2,2,1,Si,No
611,2019,11203101,2,112,31,1,1,1,1,2,1,1,1,Si,No
612,2019,11209701,5,112,97,1,1,5,1,1,1,5,1,Si,Si
613,2019,11209701,6,112,97,1,1,5,1,1,2,5,1,Si,Si
614,2019,11209701,7,112,97,1,1,4,1,2,3,4,1,Si,No
615,2019,11210701,3,112,107,1,1,6,1,1,1,6,1,Si,Si
616,2019,11210701,5,112,107,1,1,5,1,2,2,5,1,Si,No
617,2019,11210801,4,112,108,1,1,5,1,1,1,5,1,Si,Si
618,2019,11210801,5,112,108,1,1,1,1,2,2,1,1,Si,No
619,2019,11211001,3,112,110,1,1,6,2,2,1,6,2,Si,No
620,2019,11301401,3,113,14,1,1,6,4,1,1,6,4,Si,Si
621,2019,11301401,4,113,14,1,1,5,4,2,2,5,4,Si,No
622,2019,11303101,3,113,31,1,1,6,2,2,1,6,2,Si,No
623,2019,11303201,3,113,32,1,1,2,4,2,1,2,4,Si,No
624,2019,11304201,2,113,42,1,1,1,4,2,1,1,4,Si,No
625,2019,11304301,4,113,43,1,1,4,2,2,1,4,2,Si,No
626,2019,11500101,3,115,1,1,1,4,1,2,1,4,1,Si,No
627,2019,11501901,3,115,19,1,1,5,2,2,1,5,2,Si,No
628,2019,11502301,2,115,23,1,1,6,0,2,1,6,0,Si,No
629,2019,11503101,3,115,31,1,1,6,1,1,1,6,1,Si,Si
630,2019,11503101,4,115,31,1,1,6,1,2,2,6,1,Si,No
631,2019,11504201,3,115,42,1,1,1,1,2,1,1,1,Si,No
632,2019,11505401,3,115,54,1,1,1,0,2,1,1,0,Si,No
633,2019,11505701,3,115,57,1,1,1,1,1,1,1,1,Si,Si
634,2019,11505701,5,115,57,1,1,6,1,2,2,6,1,Si,No
635,2019,11507701,4,115,77,1,1,6,1,1,1,6,1,Si,Si
636,2019,11507701,5,115,77,1,1,0,1,2,2,0,1,Si,No
637,2019,11602101,5,116,21,1,1,5,1,1,1,5,1,Si,Si
638,2019,11602101,6,116,21,1,1,0,1,2,2,0,1,Si,No
639,2019,11606001,4,116,60,1,1,1,1,2,1,1,1,Si,No
640,2019,11611301,5,116,113,1,1,1,1,2,1,1,1,Si,No
641,2019,11900201,4,119,2,1,1,2,2,2,1,2,2,Si,No
642,2019,11903001,5,119,30,1,1,3,2,2,1,3,2,Si,No
643,2019,11909301,4,119,93,1,1,5,2,2,1,5,2,Si,No
644,2019,11914301,2,119,143,1,1,6,2,2,1,6,2,Si,No
645,2019,11914701,3,119,147,1,1,4,2,1,1,4,2,Si,Si
646,2019,11914701,4,119,147,1,1,1,2,2,2,1,2,Si,No
647,2019,11918401,3,119,184,1,1,4,1,1,1,4,1,Si,Si
648,2019,11918401,4,119,184,1,1,2,2,1,2,2,2,Si,Si
649,2019,11918401,5,119,184,1,1,2,2,2,3,2,2,Si,No
650,2019,11919301,5,119,193,1,1,6,2,1,1,6,2,Si,Si
651,2019,11919301,6,119,193,1,1,2,2,2,2,2,2,Si,No
652,2019,12005701,2,120,57,1,1,0,1,2,1,0,1,Si,No
653,2019,12010201,3,120,102,1,1,2,1,1,1,2,1,Si,Si
654,2019,12010201,4,120,102,1,1,1,1,2,2,1,1,Si,No
655,2019,12400601,3,124,6,1,1,1,0,2,1,1,0,Si,No
656,2019,12508301,3,125,83,1,1,3,0,1,1,3,0,Si,Si
657,2019,12508301,4,125,83,1,1,2,0,2,2,2,0,Si,No
658,2019,12509601,3,125,96,1,1,4,0,2,1,4,0,Si,No
659,2019,12511501,3,125,115,1,1,1,0,2,1,1,0,Si,No
660,2019,12517801,3,125,178,1,1,1,0,2,1,1,0,Si,No
661,2019,12521001,3,125,210,1,1,1,0,2,1,1,0,Si,No
662,2019,12601801,4,126,18,1,1,3,3,1,1,3,3,Si,Si
663,2019,12601801,5,126,18,1,1,1,3,2,2,1,3,Si,No
664,2019,12604201,5,126,42,1,1,5,1,1,1,5,1,Si,Si
665,2019,12604201,7,126,42,1,1,0,3,2,2,0,3,Si,No
666,2019,12604801,3,126,48,1,1,1,3,2,1,1,3,Si,No
667,2019,12605801,4,126,58,1,1,0,3,2,1,0,3,Si,No
668,2019,12607301,3,126,73,1,1,2,3,2,1,2,3,Si,No
669,2019,12615601,5,126,156,1,1,1,3,2,1,1,3,Si,No
670,2019,12700101,4,127,1,1,1,4,2,2,1,4,2,Si,No
671,2019,12701701,4,127,17,1,1,5,2,1,1,5,2,Si,Si
672,2019,12701701,5,127,17,1,1,5,2,2,2,5,2,Si,No
673,2019,12704601,4,127,46,1,1,0,2,2,1,0,2,Si,No
674,2019,12710101,3,127,101,1,1,3,2,2,1,3,2,Si,No
675,2019,12714701,4,127,147,1,1,6,2,2,1,6,2,Si,No
676,2019,12715501,4,127,155,1,1,5,2,2,1,5,2,Si,No
677,2019,12715901,3,127,159,1,1,1,2,1,1,1,2,Si,Si
678,2019,12715901,5,127,159,1,1,6,2,2,2,6,2,Si,No
679,2019,13000901,5,130,9,1,1,2,2,2,1,2,2,Si,No
680,2019,13005501,3,130,55,1,1,1,3,1,1,1,3,Si,Si
681,2019,13005501,4,130,55,1,1,0,3,2,2,0,3,Si,No
682,2019,13010101,3,130,101,1,1,0,2,2,1,0,2,Si,No
683,2019,13011801,4,130,118,1,1,3,3,2,1,3,3,Si,No
684,2019,13013401,5,130,134,1,1,1,3,1,1,1,3,Si,Si
685,2019,13013401,6,130,134,1,1,0,3,2,2,0,3,Si,No
686,2019,13100101,3,131,1,1,1,4,2,1,1,4,2,Si,Si
687,2019,13100101,4,131,1,1,1,1,2,2,2,1,2,Si,No
688,2019,13101101,4,131,11,1,1,2,3,2,1,2,3,Si,No
689,2019,13102401,5,131,24,1,1,3,3,2,1,3,3,Si,No
690,2019,13102501,2,131,25,1,1,2,3,2,1,2,3,Si,No
691,2019,13102601,5,131,26,1,1,5,3,2,1,5,3,Si,No
692,2019,13102701,4,131,27,1,1,3,3,1,1,3,3,Si,Si
693,2019,13102701,5,131,27,1,1,3,3,2,2,3,3,Si,No
694,2019,13105501,3,131,55,1,1,1,3,1,1,1,3,Si,Si
695,2019,13105501,4,131,55,1,1,0,3,2,2,0,3,Si,No
696,2019,13109301,4,131,93,1,1,3,3,2,1,3,3,Si,No
697,2019,13207601,4,132,76,1,1,0,2,2,1,0,2,Si,No
698,2019,13209501,4,132,95,1,1,2,2,2,1,2,2,Si,No
699,2019,13211701,5,132,117,1,1,6,2,1,1,6,2,Si,Si
700,2019,13211701,6,132,117,1,1,3,2,1,2,3,2,Si,Si
701,2019,13211701,7,132,117,1,1,0,2,2,3,0,2,Si,No
702,2019,13300201,3,133,2,1,1,2,1,1,1,2,1,Si,Si
703,2019,13300201,4,133,2,1,1,5,1,2,2,5,1,Si,No
704,2019,13302501,3,133,25,1,1,4,1,1,1,4,1,Si,Si
705,2019,13302501,4,133,25,1,1,1,1,2,2,1,1,Si,No
706,2019,13305201,3,133,52,1,1,6,0,1,1,6,0,Si,Si
707,2019,13305201,4,133,52,1,1,0,1,2,2,0,1,Si,No
708,2019,13311601,2,133,116,1,1,0,1,2,1,0,1,Si,No
709,2019,13312101,4,133,121,1,1,2,3,1,1,2,3,Si,Si
710,2019,13312101,6,133,121,1,1,1,3,2,2,1,3,Si,No
711,2019,13314001,4,133,140,1,1,3,0,1,1,3,0,Si,Si
712,2019,13314001,5,133,140,1,1,2,0,2,2,2,0,Si,No
713,2019,13314401,3,133,144,1,1,2,0,2,1,2,0,Si,No
714,2019,13604401,3,136,44,1,1,1,1,2,1,1,1,Si,No
715,2019,13605601,4,136,56,1,1,3,1,2,1,3,1,Si,No
716,2019,13606501,5,136,65,1,1,6,1,1,1,6,1,Si,Si
717,2019,13606501,6,136,65,1,1,5,1,1,2,5,1,Si,Si
718,2019,13606501,7,136,65,1,1,3,1,2,3,3,1,Si,No
719,2019,13611301,3,136,113,1,1,6,1,1,1,6,1,Si,Si
720,2019,13611301,4,136,113,1,1,2,1,2,2,2,1,Si,No
721,2019,13613901,5,136,139,1,1,3,1,2,1,3,1,Si,No
722,2019,13614801,3,136,148,1,1,1,0,2,1,1,0,Si,No
723,2019,13703001,3,137,30,1,1,3,2,2,1,3,2,Si,No
724,2019,13705901,3,137,59,1,1,4,2,2,1,4,2,Si,No
