,PS_VL-ID1-anho,PS_VL-HHID-identificacion_cuestionario_del_hogar,PS_VL-HVIDX-numero_de_orden_en_el_hogar,PS_VL-QHCLUSTER-conglomerado,PS_VL-QHNUMBER-vivienda_seleccionada,PS_VL-QHHOME-hogar_seleccionado,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses,PS_VL-PS102_1S-alguien_mas_es_beneficiario,PS_VL-PS4-numero_de_orden,PS_VL-PS102_1A-hace_cuanto_tiempo_es_beneficiario:_anhos_LABEL,PS_VL-PS102_1M-hace_cuanto_tiempo_es_beneficiario:_meses_LABEL,PS_VL-PS102_1S-alguien_mas_es_beneficiario_LABEL
425,2019,13207601,5,132,76,1,1,0,2,1,1,0,No
426,2019,13208901,4,132,89,1,0,1,2,1,0,1,No
427,2019,13209501,4,132,95,1,0,1,1,1,0,1,Si
428,2019,13209501,5,132,95,1,0,1,2,2,0,1,No
429,2019,13211701,7,132,117,1,3,0,2,1,3,0,No
430,2019,13302501,4,133,25,1,4,0,2,1,4,0,No
431,2019,13312101,4,133,121,1,5,0,1,1,5,0,Si
432,2019,13312101,5,133,121,1,2,5,2,2,2,5,No
433,2019,13408601,3,134,86,1,1,0,2,1,1,0,No
434,2019,13411001,6,134,110,1,3,0,2,1,3,0,No
435,2019,13413601,4,134,136,1,3,9,2,1,3,9,No
436,2019,13416201,3,134,162,1,2,0,2,1,2,0,No
437,2019,13417101,2,134,171,1,2,4,2,1,2,4,No
438,2019,13417901,5,134,179,1,4,0,1,1,4,0,Si
439,2019,13417901,6,134,179,1,2,0,2,2,2,0,No
440,2019,13501101,4,135,11,1,1,0,2,1,1,0,No
441,2019,13504601,3,135,46,1,0,6,2,1,0,6,No
442,2019,13509101,4,135,91,1,0,6,2,1,0,6,No
443,2019,13509901,4,135,99,1,4,3,2,1,4,3,No
444,2019,13601701,3,136,17,1,1,0,2,1,1,0,No
445,2019,13604401,2,136,44,1,3,0,2,1,3,0,No
446,2019,13611301,2,136,113,1,2,0,2,1,2,0,No
447,2019,13612401,3,136,124,1,1,0,2,1,1,0,No
448,2019,13613901,3,136,139,1,1,8,2,1,1,8,No
449,2019,13800901,2,138,9,1,14,0,2,1,14,0,No
450,2019,13801101,2,138,11,1,15,0,2,1,15,0,No
451,2019,13805001,2,138,50,1,2,1,2,1,2,1,No
452,2019,13805101,5,138,51,1,5,0,2,1,5,0,No
453,2019,13901201,3,139,12,1,6,6,2,1,6,6,No
454,2019,13901301,6,139,13,1,2,0,2,1,2,0,No
455,2019,13903301,4,139,33,1,3,0,2,1,3,0,No
456,2019,13903401,3,139,34,1,4,0,2,1,4,0,No
457,2019,13904101,3,139,41,1,4,2,1,1,4,2,Si
458,2019,13904101,4,139,41,1,1,0,2,2,1,0,No
459,2019,13904801,4,139,48,1,2,11,1,1,2,11,Si
460,2019,13904801,5,139,48,1,2,11,2,2,2,11,No
461,2019,14000801,4,140,8,1,2,0,1,1,2,0,Si
462,2019,14000801,7,140,8,1,4,0,2,2,4,0,No
463,2019,14000901,4,140,9,1,2,0,2,1,2,0,No
464,2019,14004501,3,140,45,1,3,0,2,1,3,0,No
465,2019,14005101,4,140,51,1,4,0,2,1,4,0,No
466,2019,14005201,5,140,52,1,0,2,2,1,0,2,No
467,2019,14006801,7,140,68,1,0,1,2,1,0,1,No
468,2019,14007001,6,140,70,1,0,1,2,1,0,1,No
469,2019,14007201,8,140,72,1,3,0,1,1,3,0,Si
470,2019,14007201,9,140,72,1,1,0,2,2,1,0,No
471,2019,14105101,3,141,51,1,2,0,2,1,2,0,No
472,2019,14105201,4,141,52,1,3,0,2,1,3,0,No
473,2019,14105501,5,141,55,1,3,0,2,1,3,0,No
474,2019,14106801,3,141,68,1,2,0,2,1,2,0,No
475,2019,14111001,3,141,110,1,2,0,2,1,2,0,No
476,2019,14202401,3,142,24,1,0,1,2,1,0,1,No
477,2019,14205401,5,142,54,1,5,0,2,1,5,0,No
478,2019,14209501,3,142,95,1,4,0,1,1,4,0,Si
479,2019,14209501,4,142,95,1,1,0,2,2,1,0,No
480,2019,14209801,7,142,98,1,3,0,2,1,3,0,No
481,2019,14308401,2,143,84,1,0,1,2,1,0,1,No
482,2019,14400701,3,144,7,1,0,1,2,1,0,1,No
483,2019,14408101,4,144,81,1,3,6,2,1,3,6,No
484,2019,14409901,3,144,99,1,4,0,2,1,4,0,No
485,2019,14410001,8,144,100,1,2,0,1,1,2,0,Si
486,2019,14410001,9,144,100,1,1,0,2,2,1,0,No
487,2019,14501101,3,145,11,1,2,6,1,1,2,6,Si
488,2019,14501101,4,145,11,1,1,6,2,2,1,6,No
489,2019,14502801,3,145,28,1,1,9,2,1,1,9,No
490,2019,14504201,4,145,42,1,3,4,2,1,3,4,No
491,2019,14505301,3,145,53,1,5,3,1,1,5,3,Si
492,2019,14505301,4,145,53,1,3,0,2,2,3,0,No
493,2019,14507101,4,145,71,1,5,0,1,1,5,0,Si
494,2019,14507101,5,145,71,1,2,0,2,2,2,0,No
495,2019,14509201,7,145,92,1,4,11,2,1,4,11,No
496,2019,14509701,5,145,97,1,4,6,2,1,4,6,No
497,2019,14510701,5,145,107,1,0,6,2,1,0,6,No
498,2019,14601601,4,146,16,1,0,7,2,1,0,7,No
499,2019,14603801,3,146,38,1,0,1,2,1,0,1,No
500,2019,14603901,2,146,39,1,2,0,2,1,2,0,No
501,2019,14605301,4,146,53,1,4,6,1,1,4,6,Si
502,2019,14605301,5,146,53,1,2,7,2,2,2,7,No
503,2019,14606401,5,146,64,1,0,4,2,1,0,4,No
504,2019,14606501,2,146,65,1,2,4,2,1,2,4,No
505,2019,14607001,4,146,70,1,3,1,2,1,3,1,No
506,2019,14607601,4,146,76,1,4,1,2,1,4,1,No
507,2019,14607901,2,146,79,1,1,0,2,1,1,0,No
508,2019,14700201,6,147,2,1,3,0,2,1,3,0,No
509,2019,14700501,3,147,5,1,2,0,2,1,2,0,No
510,2019,14701701,1,147,17,1,4,0,2,1,4,0,No
511,2019,14702601,2,147,26,1,4,0,2,1,4,0,No
512,2019,14702901,3,147,29,1,0,2,2,1,0,2,No
513,2019,14704001,5,147,40,1,3,0,1,1,3,0,Si
514,2019,14704001,6,147,40,1,0,6,2,2,0,6,No
515,2019,14704501,6,147,45,1,0,3,2,1,0,3,No
516,2019,14705501,3,147,55,1,0,5,2,1,0,5,No
517,2019,14706501,2,147,65,1,1,7,1,1,1,7,Si
518,2019,14706501,3,147,65,1,0,4,2,2,0,4,No
519,2019,14800401,2,148,4,1,1,0,2,1,1,0,No
520,2019,14800501,4,148,5,1,4,0,2,1,4,0,No
521,2019,14804001,6,148,40,1,2,2,2,1,2,2,No
522,2019,14804201,2,148,42,1,1,0,2,1,1,0,No
523,2019,14900901,4,149,9,1,3,98,1,1,3,No sabe,Si
524,2019,14900901,5,149,9,1,0,2,2,2,0,2,No
525,2019,14903801,5,149,38,1,4,7,1,1,4,7,Si
526,2019,14903801,6,149,38,1,3,0,2,2,3,0,No
527,2019,14904001,3,149,40,1,0,4,2,1,0,4,No
528,2019,14904701,4,149,47,1,3,0,2,1,3,0,No
529,2019,15002901,2,150,29,1,4,0,2,1,4,0,No
530,2019,15003001,3,150,30,1,2,6,2,1,2,6,No
531,2019,15003501,4,150,35,1,7,0,1,1,7,0,Si
532,2019,15003501,5,150,35,1,7,0,1,2,7,0,Si
533,2019,15003501,6,150,35,1,3,0,2,3,3,0,No
534,2019,15004701,3,150,47,1,9,6,1,1,9,6,Si
535,2019,15004701,4,150,47,1,6,6,1,2,6,6,Si
536,2019,15004701,5,150,47,1,2,6,2,3,2,6,No
537,2019,15004801,1,150,48,1,5,0,2,1,5,0,No
538,2019,15101901,4,151,19,1,1,3,2,1,1,3,No
539,2019,15104701,4,151,47,1,3,3,2,1,3,3,No
540,2019,15108501,1,151,85,1,1,0,2,1,1,0,No
541,2019,15108601,5,151,86,1,1,0,2,1,1,0,No
542,2019,15204101,2,152,41,1,1,0,2,1,1,0,No
543,2019,15204201,2,152,42,1,2,0,1,1,2,0,Si
544,2019,15204201,3,152,42,1,4,0,2,2,4,0,No
545,2019,15209301,5,152,93,1,0,2,2,1,0,2,No
546,2019,15301001,3,153,10,1,3,0,2,1,3,0,No
547,2019,15301101,2,153,11,1,4,0,2,1,4,0,No
548,2019,15304301,4,153,43,1,2,0,2,1,2,0,No
549,2019,15304401,2,153,44,1,1,10,2,1,1,10,No
550,2019,15304501,3,153,45,1,0,10,2,1,0,10,No
551,2019,15304801,2,153,48,1,0,6,2,1,0,6,No
552,2019,15307901,3,153,79,1,3,0,1,1,3,0,Si
553,2019,15307901,4,153,79,1,3,0,2,2,3,0,No
554,2019,15308101,5,153,81,1,3,6,2,1,3,6,No
555,2019,15401201,4,154,12,1,1,0,2,1,1,0,No
556,2019,15403201,4,154,32,1,9,0,1,1,9,0,Si
557,2019,15403201,5,154,32,1,7,0,2,2,7,0,No
558,2019,15403401,6,154,34,1,2,0,2,1,2,0,No
559,2019,15403501,4,154,35,1,3,0,1,1,3,0,Si
560,2019,15403501,5,154,35,1,1,0,2,2,1,0,No
561,2019,15403701,4,154,37,1,8,0,2,1,8,0,No
562,2019,15404001,1,154,40,1,2,0,2,1,2,0,No
563,2019,15502801,3,155,28,1,1,0,2,1,1,0,No
564,2019,15503801,3,155,38,1,0,2,1,1,0,2,Si
565,2019,15503801,4,155,38,1,2,0,2,2,2,0,No
566,2019,15506501,4,155,65,1,3,0,2,1,3,0,No
567,2019,15605401,4,156,54,1,1,6,2,1,1,6,No
568,2019,15701101,2,157,11,1,4,0,1,1,4,0,Si
569,2019,15701101,3,157,11,1,2,0,2,2,2,0,No
570,2019,15702101,4,157,21,1,3,0,2,1,3,0,No
571,2019,15704901,3,157,49,1,0,9,1,1,0,9,Si
572,2019,15704901,4,157,49,1,6,0,2,2,6,0,No
573,2019,15706401,8,157,64,1,2,8,2,1,2,8,No
574,2019,15707301,5,157,73,1,2,0,2,1,2,0,No
575,2019,15707601,4,157,76,1,5,2,1,1,5,2,Si
576,2019,15707601,5,157,76,1,1,0,2,2,1,0,No
577,2019,15801101,4,158,11,1,3,0,2,1,3,0,No
578,2019,15801301,4,158,13,1,12,0,2,1,12,0,No
579,2019,15801401,3,158,14,1,5,0,1,1,5,0,Si
580,2019,15801401,4,158,14,1,4,0,2,2,4,0,No
581,2019,15802401,2,158,24,1,4,0,1,1,4,0,Si
582,2019,15802401,3,158,24,1,2,1,2,2,2,1,No
583,2019,15807501,3,158,75,1,8,6,1,1,8,6,Si
584,2019,15807501,4,158,75,1,4,0,2,2,4,0,No
585,2019,15902501,7,159,25,1,5,0,2,1,5,0,No
586,2019,16000501,3,160,5,1,5,6,2,1,5,6,No
587,2019,16002001,3,160,20,1,0,5,2,1,0,5,No
588,2019,16005301,3,160,53,1,3,0,2,1,3,0,No
589,2019,16005501,5,160,55,1,3,0,2,1,3,0,No
590,2019,16007901,6,160,79,1,0,1,2,1,0,1,No
591,2019,16008901,4,160,89,1,3,0,2,1,3,0,No
592,2019,16010601,4,160,106,1,1,0,2,1,1,0,No
593,2019,16010901,3,160,109,1,1,0,2,1,1,0,No
594,2019,16104601,1,161,46,1,3,0,2,1,3,0,No
595,2019,16204401,1,162,44,1,1,0,1,1,1,0,Si
596,2019,16204401,2,162,44,1,1,0,2,2,1,0,No
597,2019,16205501,1,162,55,1,0,9,2,1,0,9,No
598,2019,16303301,1,163,33,1,2,0,2,1,2,0,No
599,2019,16303401,3,163,34,1,2,0,2,1,2,0,No
600,2019,16303601,4,163,36,1,8,0,1,1,8,0,Si
601,2019,16303601,5,163,36,1,5,0,2,2,5,0,No
602,2019,16303801,4,163,38,1,0,6,2,1,0,6,No
603,2019,16304001,2,163,40,1,1,0,2,1,1,0,No
604,2019,16309701,2,163,97,1,0,3,2,1,0,3,No
605,2019,16309801,1,163,98,1,0,11,2,1,0,11,No
606,2019,16401901,8,164,19,1,1,11,2,1,1,11,No
607,2019,16407901,3,164,79,1,1,0,2,1,1,0,No
608,2019,16408301,4,164,83,1,0,9,2,1,0,9,No
609,2019,16500401,3,165,4,1,0,2,2,1,0,2,No
610,2019,16500801,6,165,8,1,1,0,2,1,1,0,No
611,2019,16502201,3,165,22,1,1,6,2,1,1,6,No
612,2019,16502601,2,165,26,1,0,7,2,1,0,7,No
613,2019,16506101,6,165,61,1,0,10,2,1,0,10,No
614,2019,16601201,3,166,12,1,2,0,1,1,2,0,Si
615,2019,16601201,4,166,12,1,2,0,2,2,2,0,No
616,2019,16601601,5,166,16,1,0,2,2,1,0,2,No
617,2019,16601801,5,166,18,1,0,4,2,1,0,4,No
618,2019,16603701,3,166,37,1,0,3,2,1,0,3,No
619,2019,16713501,3,167,135,1,0,6,2,1,0,6,No
620,2019,16713801,6,167,138,1,0,7,2,1,0,7,No
621,2019,16906801,3,169,68,1,1,0,1,1,1,0,Si
622,2019,16906801,4,169,68,1,1,0,2,2,1,0,No
623,2019,17210501,5,172,105,1,1,0,2,1,1,0,No
624,2019,17305101,4,173,51,1,4,0,1,1,4,0,Si
625,2019,17305101,5,173,51,1,0,9,2,2,0,9,No
626,2019,17309301,9,173,93,1,5,0,1,1,5,0,Si
627,2019,17309301,10,173,93,1,2,0,2,2,2,0,No
628,2019,17404801,2,174,48,1,11,0,1,1,11,0,Si
629,2019,17404801,3,174,48,1,8,0,2,2,8,0,No
630,2019,17804601,4,178,46,1,1,3,2,1,1,3,No
631,2019,18207501,3,182,75,1,3,4,2,1,3,4,No
632,2019,18310301,5,183,103,1,4,0,2,1,4,0,No
633,2019,18402201,3,184,22,1,0,10,2,1,0,10,No
634,2019,18404801,6,184,48,1,3,5,2,1,3,5,No
635,2019,18603801,3,186,38,1,1,0,2,1,1,0,No
636,2019,18604801,3,186,48,1,2,0,1,1,2,0,Si
637,2019,18604801,4,186,48,1,2,0,2,2,2,0,No
638,2019,18712701,3,187,127,1,5,0,1,1,5,0,Si
639,2019,18712701,4,187,127,1,3,0,1,2,3,0,Si
640,2019,18712701,5,187,127,1,1,0,2,3,1,0,No
641,2019,19101601,3,191,16,1,3,3,1,1,3,3,Si
642,2019,19101601,4,191,16,1,1,2,2,2,1,2,No
643,2019,19101701,4,191,17,1,1,5,2,1,1,5,No
644,2019,19105601,4,191,56,1,0,6,2,1,0,6,No
645,2019,19501501,4,195,15,1,1,5,2,1,1,5,No
646,2019,19509901,5,195,99,1,4,5,2,1,4,5,No
647,2019,19708601,3,197,86,1,2,0,2,1,2,0,No
648,2019,19806601,3,198,66,1,2,0,1,1,2,0,Si
649,2019,19806601,4,198,66,1,1,0,2,2,1,0,No
650,2019,20008701,3,200,87,1,2,10,2,1,2,10,No
651,2019,20009801,6,200,98,1,3,0,2,1,3,0,No
652,2019,20011001,3,200,110,1,4,0,1,1,4,0,Si
653,2019,20011001,4,200,110,1,0,3,2,2,0,3,No
654,2019,20500401,4,205,4,1,2,0,2,1,2,0,No
655,2019,20801901,4,208,19,1,3,4,2,1,3,4,No
656,2019,20909401,6,209,94,1,1,98,2,1,1,No sabe,No
657,2019,20911401,3,209,114,1,1,0,2,1,1,0,No
658,2019,21001301,3,210,13,1,3,0,2,1,3,0,No
659,2019,21002101,3,210,21,1,2,3,2,1,2,3,No
660,2019,21002801,2,210,28,1,0,8,1,1,0,8,Si
661,2019,21002801,5,210,28,1,0,2,2,2,0,2,No
662,2019,21008801,3,210,88,1,4,7,1,1,4,7,Si
663,2019,21008801,4,210,88,1,2,0,2,2,2,0,No
664,2019,21009601,5,210,96,1,3,98,1,1,3,No sabe,Si
665,2019,21009601,6,210,96,1,2,0,2,2,2,0,No
666,2019,21013501,5,210,135,1,1,7,1,1,1,7,Si
667,2019,21013501,9,210,135,1,0,3,2,2,0,3,No
668,2019,21101601,3,211,16,1,1,0,2,1,1,0,No
669,2019,21106101,3,211,61,1,1,3,2,1,1,3,No
670,2019,21501601,4,215,16,1,1,4,1,1,1,4,Si
671,2019,21501601,5,215,16,1,1,4,2,2,1,4,No
672,2019,21506801,5,215,68,1,3,3,2,1,3,3,No
673,2019,21508601,2,215,86,1,0,4,2,1,0,4,No
674,2019,21701701,3,217,17,1,3,3,1,1,3,3,Si
675,2019,21701701,4,217,17,1,2,11,2,2,2,11,No
676,2019,21704501,5,217,45,1,3,3,1,1,3,3,Si
677,2019,21704501,6,217,45,1,2,0,2,2,2,0,No
678,2019,21712901,3,217,129,1,1,3,1,1,1,3,Si
679,2019,21712901,4,217,129,1,1,3,1,2,1,3,Si
680,2019,21712901,5,217,129,1,1,1,2,3,1,1,No
681,2019,21807401,3,218,74,1,4,9,1,1,4,9,Si
682,2019,21807401,4,218,74,1,1,6,2,2,1,6,No
683,2019,21906301,4,219,63,1,3,5,2,1,3,5,No
684,2019,21909101,4,219,91,1,1,0,2,1,1,0,No
685,2019,22002801,2,220,28,1,1,2,1,1,1,2,Si
686,2019,22002801,4,220,28,1,2,3,2,2,2,3,No
687,2019,22009401,4,220,94,1,4,4,2,1,4,4,No
688,2019,22110001,3,221,100,1,0,1,2,1,0,1,No
689,2019,22213001,6,222,130,1,0,1,2,1,0,1,No
690,2019,22311103,3,223,111,3,0,5,2,1,0,5,No
691,2019,22405301,7,224,53,1,4,0,2,1,4,0,No
692,2019,22600801,3,226,8,1,4,3,1,1,4,3,Si
693,2019,22600801,4,226,8,1,4,3,1,2,4,3,Si
694,2019,22600801,5,226,8,1,1,3,2,3,1,3,No
695,2019,22602601,1,226,26,1,8,0,2,1,8,0,No
696,2019,22603001,4,226,30,1,1,11,2,1,1,11,No
697,2019,22604201,1,226,42,1,2,5,2,1,2,5,No
698,2019,22604401,3,226,44,1,0,7,2,1,0,7,No
699,2019,22811001,5,228,110,1,3,2,2,1,3,2,No
700,2019,22811301,5,228,113,1,3,2,2,1,3,2,No
701,2019,23009401,6,230,94,1,0,4,2,1,0,4,No
702,2019,23010201,3,230,102,1,4,0,1,1,4,0,Si
703,2019,23010201,4,230,102,1,0,2,2,2,0,2,No
704,2019,23010501,3,230,105,1,0,7,2,1,0,7,No
705,2019,23100301,3,231,3,1,5,8,2,1,5,8,No
706,2019,23107001,4,231,70,1,1,6,2,1,1,6,No
707,2019,23111901,3,231,119,1,0,3,1,1,0,3,Si
708,2019,23111901,4,231,119,1,0,2,2,2,0,2,No
709,2019,23201101,8,232,11,1,1,0,2,1,1,0,No
710,2019,23205401,4,232,54,1,0,10,2,1,0,10,No
711,2019,23205501,2,232,55,1,9,0,1,1,9,0,Si
712,2019,23205501,3,232,55,1,10,0,1,2,10,0,Si
713,2019,23205501,4,232,55,1,4,0,2,3,4,0,No
714,2019,23206801,3,232,68,1,0,6,1,1,0,6,Si
715,2019,23206801,4,232,68,1,0,6,2,2,0,6,No
716,2019,23211401,5,232,114,1,0,6,2,1,0,6,No
717,2019,23401101,4,234,11,1,0,6,2,1,0,6,No
718,2019,23507201,6,235,72,1,3,0,2,1,3,0,No
719,2019,23604201,8,236,42,1,1,0,2,1,1,0,No
720,2019,23604501,2,236,45,1,3,0,2,1,3,0,No
721,2019,23606201,4,236,62,1,1,0,2,1,1,0,No
722,2019,23710301,4,237,103,1,3,0,2,1,3,0,No
723,2019,23803801,5,238,38,1,2,0,2,1,2,0,No
724,2019,23807101,4,238,71,1,1,0,2,1,1,0,No
725,2019,24010101,3,240,101,1,1,5,1,1,1,5,Si
726,2019,24010101,4,240,101,1,1,5,2,2,1,5,No
727,2019,24010801,5,240,108,1,4,0,2,1,4,0,No
728,2019,24204901,5,242,49,1,1,0,2,1,1,0,No
729,2019,24300401,5,243,4,1,1,0,1,1,1,0,Si
730,2019,24300401,6,243,4,1,0,5,2,2,0,5,No
731,2019,24302401,2,243,24,1,1,6,1,1,1,6,Si
732,2019,24302401,3,243,24,1,1,0,1,2,1,0,Si
733,2019,24302401,4,243,24,1,0,6,2,3,0,6,No
734,2019,24308801,2,243,88,1,8,0,2,1,8,0,No
735,2019,24400701,3,244,7,1,5,0,1,1,5,0,Si
736,2019,24400701,4,244,7,1,0,1,2,2,0,1,No
737,2019,24402901,3,244,29,1,5,0,2,1,5,0,No
738,2019,24404001,5,244,40,1,3,9,1,1,3,9,Si
739,2019,24404001,6,244,40,1,1,1,2,2,1,1,No
740,2019,24405501,3,244,55,1,2,8,2,1,2,8,No
741,2019,24409401,3,244,94,1,1,0,1,1,1,0,Si
742,2019,24409401,4,244,94,1,1,0,2,2,1,0,No
743,2019,24508701,4,245,87,1,2,0,2,1,2,0,No
744,2019,24603801,3,246,38,1,0,4,1,1,0,4,Si
745,2019,24603801,4,246,38,1,0,4,2,2,0,4,No
746,2019,24705101,3,247,51,1,0,10,2,1,0,10,No
747,2019,24805301,4,248,53,1,0,3,2,1,0,3,No
748,2019,24805501,3,248,55,1,2,7,2,1,2,7,No
749,2019,24910901,6,249,109,1,2,0,2,1,2,0,No
750,2019,24913201,3,249,132,1,1,6,1,1,1,6,Si
751,2019,24913201,4,249,132,1,1,0,2,2,1,0,No
752,2019,24917001,4,249,170,1,1,0,2,1,1,0,No
753,2019,25004501,4,250,45,1,1,0,2,1,1,0,No
754,2019,25100401,3,251,4,1,6,0,1,1,6,0,Si
755,2019,25100401,4,251,4,1,6,0,2,2,6,0,No
756,2019,25103201,1,251,32,1,2,0,2,1,2,0,No
757,2019,25104101,4,251,41,1,1,0,2,1,1,0,No
758,2019,25104501,3,251,45,1,0,6,1,1,0,6,Si
759,2019,25104501,4,251,45,1,0,6,2,2,0,6,No
760,2019,25104601,3,251,46,1,5,0,1,1,5,0,Si
761,2019,25104601,4,251,46,1,1,0,2,2,1,0,No
762,2019,25105101,2,251,51,1,2,0,2,1,2,0,No
763,2019,25204701,3,252,47,1,1,0,2,1,1,0,No
764,2019,25206201,6,252,62,1,4,0,1,1,4,0,Si
765,2019,25206201,7,252,62,1,2,0,2,2,2,0,No
766,2019,25207601,6,252,76,1,2,0,2,1,2,0,No
767,2019,25209801,3,252,98,1,2,0,2,1,2,0,No
768,2019,25500701,4,255,7,1,0,6,2,1,0,6,No
769,2019,25511001,4,255,110,1,0,11,2,1,0,11,No
770,2019,25514601,3,255,146,1,0,6,2,1,0,6,No
771,2019,25603701,6,256,37,1,4,0,1,1,4,0,Si
772,2019,25603701,7,256,37,1,2,0,2,2,2,0,No
773,2019,25702701,5,257,27,1,1,0,2,1,1,0,No
774,2019,25702901,4,257,29,1,3,6,2,1,3,6,No
775,2019,25704701,2,257,47,1,2,0,2,1,2,0,No
776,2019,25709301,4,257,93,1,3,0,2,1,3,0,No
777,2019,25801101,5,258,11,1,6,0,2,1,6,0,No
778,2019,25801601,4,258,16,1,1,0,2,1,1,0,No
779,2019,25803801,1,258,38,1,6,0,2,1,6,0,No
780,2019,25804501,3,258,45,1,1,2,2,1,1,2,No
781,2019,25806201,2,258,62,1,6,0,1,1,6,0,Si
782,2019,25806201,3,258,62,1,0,2,2,2,0,2,No
783,2019,25904101,5,259,41,1,1,0,1,1,1,0,Si
784,2019,25904101,6,259,41,1,2,0,2,2,2,0,No
785,2019,25904401,4,259,44,1,1,1,2,1,1,1,No
786,2019,25904701,4,259,47,1,5,0,2,1,5,0,No
787,2019,25907601,4,259,76,1,1,3,2,1,1,3,No
788,2019,26001101,3,260,11,1,7,0,1,1,7,0,Si
789,2019,26001101,4,260,11,1,0,5,2,2,0,5,No
790,2019,26002201,2,260,22,1,8,0,2,1,8,0,No
791,2019,26002701,4,260,27,1,5,0,2,1,5,0,No
792,2019,26100801,3,261,8,1,6,1,2,1,6,1,No
793,2019,26102301,3,261,23,1,4,0,2,1,4,0,No
794,2019,26103201,1,261,32,1,0,3,2,1,0,3,No
795,2019,26201601,5,262,16,1,0,2,2,1,0,2,No
796,2019,26201801,2,262,18,1,6,0,2,1,6,0,No
797,2019,26203101,3,262,31,1,3,0,2,1,3,0,No
798,2019,26203601,5,262,36,1,1,4,1,1,1,4,Si
799,2019,26203601,6,262,36,1,0,2,2,2,0,2,No
800,2019,26203701,5,262,37,1,2,0,2,1,2,0,No
801,2019,26204801,6,262,48,1,3,0,2,1,3,0,No
802,2019,26205301,3,262,53,1,1,0,1,1,1,0,Si
803,2019,26205301,4,262,53,1,1,0,2,2,1,0,No
804,2019,26301001,5,263,10,1,1,0,2,1,1,0,No
805,2019,26301101,3,263,11,1,3,0,2,1,3,0,No
806,2019,26303901,3,263,39,1,2,0,2,1,2,0,No
807,2019,26404201,2,264,42,1,9,0,2,1,9,0,No
808,2019,26502401,3,265,24,1,5,6,2,1,5,6,No
809,2019,26506701,4,265,67,1,4,6,2,1,4,6,No
810,2019,26507001,6,265,70,1,1,10,2,1,1,10,No
811,2019,26509701,5,265,97,1,1,0,2,1,1,0,No
812,2019,26602101,4,266,21,1,4,5,2,1,4,5,No
813,2019,26604101,4,266,41,1,1,0,2,1,1,0,No
814,2019,26605101,7,266,51,1,1,8,2,1,1,8,No
815,2019,26605801,3,266,58,1,2,8,1,1,2,8,Si
816,2019,26605801,4,266,58,1,0,7,2,2,0,7,No
817,2019,26610001,3,266,100,1,2,0,2,1,2,0,No
818,2019,26610301,5,266,103,1,2,0,2,1,2,0,No
819,2019,26711201,4,267,112,1,4,0,2,1,4,0,No
820,2019,26805901,3,268,59,1,0,3,1,1,0,3,Si
821,2019,26805901,4,268,59,1,0,3,2,2,0,3,No
822,2019,26808201,4,268,82,1,5,1,1,1,5,1,Si
823,2019,26808201,6,268,82,1,2,10,2,2,2,10,No
824,2019,26808501,6,268,85,1,14,0,2,1,14,0,No
825,2019,26909401,4,269,94,1,3,0,2,1,3,0,No
826,2019,27000401,3,270,4,1,1,3,1,1,1,3,Si
827,2019,27000401,4,270,4,1,0,1,2,2,0,1,No
828,2019,27101601,5,271,16,1,3,9,1,1,3,9,Si
829,2019,27101601,8,271,16,1,2,6,2,2,2,6,No
830,2019,27105401,7,271,54,1,0,8,2,1,0,8,No
831,2019,27105601,4,271,56,1,0,5,2,1,0,5,No
832,2019,27107101,1,271,71,1,3,0,1,1,3,0,Si
833,2019,27107101,2,271,71,1,3,0,2,2,3,0,No
834,2019,27107201,5,271,72,1,3,6,2,1,3,6,No
835,2019,27107501,1,271,75,1,98,98,2,1,No sabe,No sabe,No
836,2019,27202401,5,272,24,1,3,0,2,1,3,0,No
837,2019,27202701,5,272,27,1,5,0,2,1,5,0,No
838,2019,27207201,3,272,72,1,1,3,2,1,1,3,No
839,2019,27207301,4,272,73,1,0,2,2,1,0,2,No
840,2019,27209101,4,272,91,1,0,3,2,1,0,3,No
841,2019,27209201,7,272,92,1,0,1,2,1,0,1,No
842,2019,27209301,4,272,93,1,1,0,2,1,1,0,No
843,2019,27300101,1,273,1,1,1,0,2,1,1,0,No
844,2019,27300201,3,273,2,1,2,0,2,1,2,0,No
845,2019,27300301,1,273,3,1,4,0,1,1,4,0,Si
846,2019,27300301,2,273,3,1,4,0,2,2,4,0,No
847,2019,27300401,3,273,4,1,0,1,2,1,0,1,No
848,2019,27300501,2,273,5,1,1,0,2,1,1,0,No
849,2019,27302901,1,273,29,1,4,0,1,1,4,0,Si
850,2019,27302901,2,273,29,1,4,0,2,2,4,0,No
851,2019,27303001,4,273,30,1,2,0,2,1,2,0,No
852,2019,27303101,2,273,31,1,2,0,2,1,2,0,No
853,2019,27303201,4,273,32,1,2,8,2,1,2,8,No
854,2019,27306401,7,273,64,1,2,6,2,1,2,6,No
855,2019,27307101,6,273,71,1,4,0,2,1,4,0,No
856,2019,27307201,4,273,72,1,1,0,2,1,1,0,No
857,2019,27501101,4,275,11,1,2,0,2,1,2,0,No
858,2019,27501401,5,275,14,1,11,0,2,1,11,0,No
859,2019,27501501,2,275,15,1,0,7,2,1,0,7,No
